Timestamp,Temp,Speed
2018-12-26 14:56:56,45.084,26
2018-12-26 14:57:01,45.084,26
2018-12-26 14:57:06,44.546,20
2018-12-26 14:57:11,45.084,26
2018-12-26 14:57:16,45.084,26
2018-12-26 14:57:21,45.084,26
2018-12-26 14:57:26,45.084,26
2018-12-26 14:57:31,45.084,26
2018-12-26 14:57:36,45.084,26
2018-12-26 14:57:41,45.084,26
2018-12-26 14:57:46,45.084,27
2018-12-26 14:57:51,45.084,27
2018-12-26 14:57:56,45.084,27
2018-12-26 14:58:01,45.084,27
2018-12-26 14:58:06,44.546,21
2018-12-26 14:58:11,45.084,26
2018-12-26 14:58:16,45.084,26
2018-12-26 14:58:21,45.084,27
2018-12-26 14:58:26,44.546,21
2018-12-26 14:58:31,45.084,26
2018-12-26 14:58:36,45.084,26
2018-12-26 14:58:41,44.008,0
2018-12-26 14:58:46,45.084,25
2018-12-26 14:58:51,45.622,31
2018-12-26 14:58:56,45.084,26
2018-12-26 14:59:01,45.084,26
2018-12-26 14:59:06,45.084,26
2018-12-26 14:59:11,45.084,26
2018-12-26 14:59:16,45.084,26
2018-12-26 14:59:21,45.084,26
2018-12-26 14:59:26,44.546,21
2018-12-26 14:59:31,45.084,26
2018-12-26 14:59:36,45.084,26
2018-12-26 14:59:41,45.084,26
2018-12-26 14:59:46,45.084,26
2018-12-26 14:59:51,45.084,26
2018-12-26 14:59:56,45.084,27
2018-12-26 15:00:01,45.084,27
2018-12-26 15:00:06,44.546,21
2018-12-26 15:00:11,44.546,20
2018-12-26 15:00:16,45.084,26
2018-12-26 15:00:21,45.084,26
2018-12-26 15:00:26,44.546,20
2018-12-26 15:00:31,45.084,26
2018-12-26 15:00:36,45.084,26
2018-12-26 15:00:41,45.084,26
2018-12-26 15:00:46,45.084,26
2018-12-26 15:00:51,45.084,26
2018-12-26 15:00:56,45.622,32
2018-12-26 15:01:01,45.084,27
2018-12-26 15:01:06,45.084,27
2018-12-26 15:01:11,45.084,27
2018-12-26 15:01:16,45.084,27
2018-12-26 15:01:21,45.084,27
2018-12-26 15:01:26,44.546,21
2018-12-26 15:01:31,45.084,27
2018-12-26 15:01:36,45.084,27
2018-12-26 15:01:41,45.084,27
2018-12-26 15:01:46,45.084,27
2018-12-26 15:01:51,45.084,27
2018-12-26 15:01:56,45.084,27
2018-12-26 15:02:01,45.084,27
2018-12-26 15:02:06,45.084,27
2018-12-26 15:02:11,45.084,27
2018-12-26 15:02:16,45.084,27
2018-12-26 15:02:21,44.546,21
2018-12-26 15:02:26,45.622,33
2018-12-26 15:02:31,45.622,33
2018-12-26 15:02:36,45.084,28
2018-12-26 15:02:41,44.546,22
2018-12-26 15:02:46,45.084,28
2018-12-26 15:02:51,45.084,28
2018-12-26 15:02:56,45.084,28
2018-12-26 15:03:01,44.546,22
2018-12-26 15:03:06,45.084,28
2018-12-26 15:03:11,45.084,28
2018-12-26 15:03:16,45.084,28
2018-12-26 15:03:21,45.084,28
2018-12-26 15:03:26,45.084,28
2018-12-26 15:03:31,45.084,28
2018-12-26 15:03:36,45.084,28
2018-12-26 15:03:41,45.084,28
2018-12-26 15:03:46,45.084,28
2018-12-26 15:03:51,45.084,28
2018-12-26 15:03:56,45.084,28
2018-12-26 15:04:01,45.084,29
2018-12-26 15:04:06,45.084,29
2018-12-26 15:04:11,44.546,23
2018-12-26 15:04:16,45.084,28
2018-12-26 15:04:21,45.084,28
2018-12-26 15:04:26,45.084,28
2018-12-26 15:04:31,45.084,28
2018-12-26 15:04:36,44.546,23
2018-12-26 15:04:41,45.084,28
2018-12-26 15:04:46,45.084,28
2018-12-26 15:04:51,45.084,28
2018-12-26 15:04:56,45.084,28
2018-12-26 15:05:01,45.084,28
2018-12-26 15:05:06,45.084,29
2018-12-26 15:05:11,45.084,29
2018-12-26 15:05:16,45.084,29
2018-12-26 15:05:21,45.084,29
2018-12-26 15:05:26,45.084,29
2018-12-26 15:05:31,45.084,29
2018-12-26 15:05:36,45.084,29
2018-12-26 15:05:41,45.084,29
2018-12-26 15:05:46,44.546,23
2018-12-26 15:05:51,45.084,29
2018-12-26 15:05:56,45.084,29
2018-12-26 15:06:01,44.546,23
2018-12-26 15:06:06,45.084,28
2018-12-26 15:06:11,45.084,29
2018-12-26 15:06:16,44.546,23
2018-12-26 15:06:21,45.084,28
2018-12-26 15:06:26,45.084,28
2018-12-26 15:06:31,44.546,22
2018-12-26 15:06:36,44.546,22
2018-12-26 15:06:41,44.546,22
2018-12-26 15:06:46,45.084,27
2018-12-26 15:06:51,45.084,27
2018-12-26 15:06:56,45.084,27
2018-12-26 15:07:01,45.084,27
2018-12-26 15:07:07,44.546,21
2018-12-26 15:07:12,45.084,27
2018-12-26 15:07:17,45.084,27
2018-12-26 15:07:22,45.084,27
2018-12-26 15:07:27,44.546,21
2018-12-26 15:07:32,44.546,21
2018-12-26 15:07:37,45.084,26
2018-12-26 15:07:42,45.084,26
2018-12-26 15:07:47,45.084,26
2018-12-26 15:07:52,45.084,26
2018-12-26 15:07:57,45.084,27
2018-12-26 15:08:02,45.084,27
2018-12-26 15:08:07,45.622,33
2018-12-26 15:08:12,45.084,27
2018-12-26 15:08:17,45.084,27
2018-12-26 15:08:22,45.622,33
2018-12-26 15:08:27,44.546,22
2018-12-26 15:08:32,45.084,28
2018-12-26 15:08:37,45.084,28
2018-12-26 15:08:42,44.546,22
2018-12-26 15:08:47,45.084,27
2018-12-26 15:08:52,45.084,27
2018-12-26 15:08:57,45.084,28
2018-12-26 15:09:02,44.546,22
2018-12-26 15:09:07,45.084,27
2018-12-26 15:09:12,45.084,27
2018-12-26 15:09:17,45.084,27
2018-12-26 15:09:22,45.084,27
2018-12-26 15:09:27,45.084,28
2018-12-26 15:09:32,45.084,28
2018-12-26 15:09:37,45.084,28
2018-12-26 15:09:42,45.084,28
2018-12-26 15:09:47,45.084,28
2018-12-26 15:09:52,45.084,28
2018-12-26 15:09:57,45.084,28
2018-12-26 15:10:02,45.084,28
2018-12-26 15:10:07,44.008,0
2018-12-26 15:10:12,44.546,21
2018-12-26 15:10:17,45.084,27
2018-12-26 15:10:22,45.084,27
2018-12-26 15:10:27,45.084,27
2018-12-26 15:10:32,45.084,27
2018-12-26 15:10:37,45.084,27
2018-12-26 15:10:42,45.084,27
2018-12-26 15:10:47,44.546,21
2018-12-26 15:10:52,45.084,27
2018-12-26 15:10:57,45.084,27
2018-12-26 15:11:02,45.084,27
2018-12-26 15:11:07,45.084,27
2018-12-26 15:11:12,45.084,27
2018-12-26 15:11:17,44.546,21
2018-12-26 15:11:22,45.084,27
2018-12-26 15:11:27,45.622,33
2018-12-26 15:11:32,45.084,27
2018-12-26 15:11:37,45.084,28
2018-12-26 15:11:42,45.084,28
2018-12-26 15:11:47,45.084,28
2018-12-26 15:11:52,45.084,28
2018-12-26 15:11:57,44.546,22
2018-12-26 15:12:02,45.084,27
2018-12-26 15:12:07,45.084,28
2018-12-26 15:12:12,45.084,28
2018-12-26 15:12:17,44.546,22
2018-12-26 15:12:22,45.084,27
2018-12-26 15:12:27,45.084,27
2018-12-26 15:12:32,45.084,27
2018-12-26 15:12:37,45.084,27
2018-12-26 15:12:42,45.084,28
2018-12-26 15:12:47,44.546,22
2018-12-26 15:12:52,45.622,33
2018-12-26 15:12:57,45.084,28
2018-12-26 15:13:02,45.084,28
2018-12-26 15:13:07,44.546,22
2018-12-26 15:13:12,45.084,28
2018-12-26 15:13:17,45.084,28
2018-12-26 15:13:22,45.084,28
2018-12-26 15:13:27,45.084,28
2018-12-26 15:13:32,45.084,28
2018-12-26 15:13:37,45.084,28
2018-12-26 15:13:42,44.546,22
2018-12-26 15:13:47,44.008,0
2018-12-26 15:13:52,45.084,27
2018-12-26 15:13:57,45.084,27
2018-12-26 15:14:02,45.084,27
2018-12-26 15:14:07,45.622,33
2018-12-26 15:14:12,44.546,22
2018-12-26 15:14:17,44.546,21
2018-12-26 15:14:22,45.084,27
2018-12-26 15:14:27,45.084,27
2018-12-26 15:14:32,45.084,27
2018-12-26 15:14:37,44.008,0
2018-12-26 15:14:42,44.546,20
2018-12-26 15:14:47,45.084,25
2018-12-26 15:14:52,44.546,20
2018-12-26 15:14:57,45.084,25
2018-12-26 15:15:02,45.084,25
2018-12-26 15:15:07,45.084,25
2018-12-26 15:15:12,45.084,25
2018-12-26 15:15:17,45.084,25
2018-12-26 15:15:22,45.084,25
2018-12-26 15:15:27,45.084,25
2018-12-26 15:15:32,45.084,26
2018-12-26 15:15:37,45.084,26
2018-12-26 15:15:42,44.546,20
2018-12-26 15:15:47,45.084,25
2018-12-26 15:15:52,45.084,25
2018-12-26 15:15:57,45.084,25
2018-12-26 15:16:02,45.084,26
2018-12-26 15:16:07,45.622,32
2018-12-26 15:16:12,45.084,26
2018-12-26 15:16:17,45.622,32
2018-12-26 15:16:22,45.084,27
2018-12-26 15:16:27,45.084,27
2018-12-26 15:16:32,45.084,27
2018-12-26 15:16:37,45.084,27
2018-12-26 15:16:42,44.546,21
2018-12-26 15:16:47,45.084,27
2018-12-26 15:16:52,45.084,27
2018-12-26 15:16:57,45.084,27
2018-12-26 15:17:02,45.622,33
2018-12-26 15:17:07,45.084,28
2018-12-26 15:17:12,45.084,28
2018-12-26 15:17:17,45.084,28
2018-12-26 15:17:22,45.084,28
2018-12-26 15:17:27,45.084,28
2018-12-26 15:17:32,45.084,28
2018-12-26 15:17:37,45.084,28
2018-12-26 15:17:42,45.084,28
2018-12-26 15:17:47,45.084,28
2018-12-26 15:17:52,45.084,28
2018-12-26 15:17:57,45.084,29
2018-12-26 15:18:02,45.084,29
2018-12-26 15:18:07,44.546,23
2018-12-26 15:18:12,45.084,28
2018-12-26 15:18:17,45.084,28
2018-12-26 15:18:22,45.084,28
2018-12-26 15:18:27,45.084,29
2018-12-26 15:18:32,44.546,23
2018-12-26 15:18:37,45.084,28
2018-12-26 15:18:42,45.084,28
2018-12-26 15:18:47,45.084,28
2018-12-26 15:18:52,45.084,28
2018-12-26 15:18:57,44.546,23
2018-12-26 15:19:02,44.546,22
2018-12-26 15:19:07,45.084,28
2018-12-26 15:19:12,45.084,28
2018-12-26 15:19:17,45.084,28
2018-12-26 15:19:22,44.546,22
2018-12-26 15:19:27,45.084,27
2018-12-26 15:19:32,45.084,27
2018-12-26 15:19:37,45.084,28
2018-12-26 15:19:42,45.084,28
2018-12-26 15:19:47,45.084,28
2018-12-26 15:19:52,44.546,22
2018-12-26 15:19:57,44.008,0
2018-12-26 15:20:02,44.546,20
2018-12-26 15:20:07,45.084,26
2018-12-26 15:20:12,45.084,26
2018-12-26 15:20:17,45.084,26
2018-12-26 15:20:22,45.084,26
2018-12-26 15:20:27,45.084,26
2018-12-26 15:20:32,45.084,26
2018-12-26 15:20:37,45.084,26
2018-12-26 15:20:42,45.084,26
2018-12-26 15:20:47,45.084,27
2018-12-26 15:20:52,45.084,27
2018-12-26 15:20:57,45.084,27
2018-12-26 15:21:02,45.084,27
2018-12-26 15:21:07,45.084,27
2018-12-26 15:21:12,45.084,27
2018-12-26 15:21:17,45.084,27
2018-12-26 15:21:22,45.084,27
2018-12-26 15:21:27,45.084,27
2018-12-26 15:21:32,45.084,27
2018-12-26 15:21:38,45.084,27
2018-12-26 15:21:43,45.084,27
2018-12-26 15:21:48,45.084,28
2018-12-26 15:21:53,45.084,28
2018-12-26 15:21:58,45.084,28
2018-12-26 15:22:03,45.084,28
2018-12-26 15:22:08,45.084,28
2018-12-26 15:22:13,45.084,28
2018-12-26 15:22:18,45.084,28
2018-12-26 15:22:23,45.084,28
2018-12-26 15:22:28,44.546,22
2018-12-26 15:22:33,45.084,28
2018-12-26 15:22:38,45.084,28
2018-12-26 15:22:43,44.546,22
2018-12-26 15:22:48,44.546,22
2018-12-26 15:22:53,45.084,27
2018-12-26 15:22:58,45.084,27
2018-12-26 15:23:03,44.546,21
2018-12-26 15:23:08,45.084,27
2018-12-26 15:23:13,44.546,21
2018-12-26 15:23:18,44.546,20
2018-12-26 15:23:23,45.622,32
2018-12-26 15:23:28,45.084,27
2018-12-26 15:23:33,45.084,27
2018-12-26 15:23:38,45.084,27
2018-12-26 15:23:43,45.084,27
2018-12-26 15:23:48,45.084,27
2018-12-26 15:23:53,45.084,27
2018-12-26 15:23:58,45.084,27
2018-12-26 15:24:03,45.084,27
2018-12-26 15:24:08,45.084,27
2018-12-26 15:24:13,45.084,27
2018-12-26 15:24:18,44.546,21
2018-12-26 15:24:23,45.084,27
2018-12-26 15:24:28,45.084,27
2018-12-26 15:24:33,45.084,27
2018-12-26 15:24:38,45.084,27
2018-12-26 15:24:43,45.084,27
2018-12-26 15:24:48,44.546,21
2018-12-26 15:24:53,44.008,0
2018-12-26 15:24:58,44.546,20
2018-12-26 15:25:03,45.084,25
2018-12-26 15:25:08,45.084,26
2018-12-26 15:25:13,45.084,26
2018-12-26 15:25:18,45.084,26
2018-12-26 15:25:23,45.084,26
2018-12-26 15:25:28,45.084,26
2018-12-26 15:25:33,45.084,26
2018-12-26 15:25:38,45.084,26
2018-12-26 15:25:43,45.084,26
2018-12-26 15:25:48,45.084,26
2018-12-26 15:25:53,45.084,26
2018-12-26 15:25:58,45.084,26
2018-12-26 15:26:03,45.084,26
2018-12-26 15:26:08,45.622,32
2018-12-26 15:26:13,44.008,0
2018-12-26 15:26:18,45.084,26
2018-12-26 15:26:23,45.084,26
2018-12-26 15:26:28,45.084,26
2018-12-26 15:26:33,45.084,26
2018-12-26 15:26:38,45.084,27
2018-12-26 15:26:43,45.084,27
2018-12-26 15:26:48,45.084,27
2018-12-26 15:26:53,45.084,27
2018-12-26 15:26:58,45.084,27
2018-12-26 15:27:03,45.084,27
2018-12-26 15:27:08,45.084,27
2018-12-26 15:27:13,45.084,27
2018-12-26 15:27:18,44.546,21
2018-12-26 15:27:23,45.084,27
2018-12-26 15:27:28,44.546,21
2018-12-26 15:27:33,45.084,26
2018-12-26 15:27:38,45.084,26
2018-12-26 15:27:43,45.084,27
2018-12-26 15:27:48,45.084,27
2018-12-26 15:27:53,45.084,27
2018-12-26 15:27:58,45.622,33
2018-12-26 15:28:03,45.084,27
2018-12-26 15:28:08,44.008,0
2018-12-26 15:28:13,45.084,27
2018-12-26 15:28:18,45.084,27
2018-12-26 15:28:23,45.084,27
2018-12-26 15:28:28,45.084,27
2018-12-26 15:28:33,45.084,27
2018-12-26 15:28:38,45.084,27
2018-12-26 15:28:43,45.084,27
2018-12-26 15:28:48,45.084,27
2018-12-26 15:28:53,45.084,27
2018-12-26 15:28:58,45.084,27
2018-12-26 15:29:03,45.084,27
2018-12-26 15:29:08,45.084,27
2018-12-26 15:29:13,45.084,28
2018-12-26 15:29:18,44.546,22
2018-12-26 15:29:23,45.084,27
2018-12-26 15:29:28,45.084,27
2018-12-26 15:29:33,44.546,21
2018-12-26 15:29:38,45.084,27
2018-12-26 15:29:43,45.084,27
2018-12-26 15:29:48,45.084,27
2018-12-26 15:29:53,45.084,27
2018-12-26 15:29:58,44.546,21
2018-12-26 15:30:03,45.622,33
2018-12-26 15:30:08,45.084,27
2018-12-26 15:30:13,45.084,27
2018-12-26 15:30:18,45.084,28
2018-12-26 15:30:23,45.084,28
2018-12-26 15:30:28,44.546,22
2018-12-26 15:30:33,45.084,27
2018-12-26 15:30:38,44.546,21
2018-12-26 15:30:43,45.084,27
2018-12-26 15:30:48,45.084,27
2018-12-26 15:30:53,44.546,21
2018-12-26 15:30:58,45.084,27
2018-12-26 15:31:03,44.546,21
2018-12-26 15:31:08,45.084,26
2018-12-26 15:31:13,45.084,26
2018-12-26 15:31:18,45.084,26
2018-12-26 15:31:23,45.084,26
2018-12-26 15:31:28,45.084,27
2018-12-26 15:31:33,44.008,0
2018-12-26 15:31:38,45.084,26
2018-12-26 15:31:43,45.084,26
2018-12-26 15:31:48,45.084,26
2018-12-26 15:31:53,45.084,26
2018-12-26 15:31:58,45.084,26
2018-12-26 15:32:03,45.084,26
2018-12-26 15:32:08,45.084,26
2018-12-26 15:32:13,45.622,32
2018-12-26 15:32:18,45.084,27
2018-12-26 15:32:23,45.084,27
2018-12-26 15:32:28,45.084,27
2018-12-26 15:32:33,45.622,33
2018-12-26 15:32:38,45.622,34
2018-12-26 15:32:43,45.622,34
2018-12-26 15:32:48,44.546,23
2018-12-26 15:32:53,45.084,29
2018-12-26 15:32:58,45.084,29
2018-12-26 15:33:03,45.084,29
2018-12-26 15:33:08,45.084,29
2018-12-26 15:33:13,45.084,29
2018-12-26 15:33:18,44.546,23
2018-12-26 15:33:23,45.084,28
2018-12-26 15:33:28,45.084,29
2018-12-26 15:33:33,45.084,29
2018-12-26 15:33:38,45.084,29
2018-12-26 15:33:43,45.084,29
2018-12-26 15:33:48,45.084,29
2018-12-26 15:33:53,45.084,29
2018-12-26 15:33:58,45.084,29
2018-12-26 15:34:03,44.546,23
2018-12-26 15:34:08,45.084,29
2018-12-26 15:34:13,45.084,29
2018-12-26 15:34:18,44.546,23
2018-12-26 15:34:23,44.546,23
2018-12-26 15:34:28,45.084,28
2018-12-26 15:34:33,45.084,28
2018-12-26 15:34:38,45.084,28
2018-12-26 15:34:43,45.084,28
2018-12-26 15:34:48,44.546,22
2018-12-26 15:34:53,45.084,28
2018-12-26 15:34:58,45.084,28
2018-12-26 15:35:03,45.084,28
2018-12-26 15:35:08,45.084,28
2018-12-26 15:35:13,44.546,22
